id,type,audience,sport,maxWeight,rank,uwwPoints,current,previousRank,previousSeasonRank,season,dateRange_type,dateRange_id,dateRange_start,dateRange_end,person_id,person_type,person_fullname_type,person_fullname_id,person_fullname_lastname,person_fullname_firstname,person_shortname_type,person_shortname_id,person_shortname_lastname,person_shortname_firstname,person_noc,person_gender,person_birthDate,person_profilePicture,person_displayname_type,person_displayname_id,person_displayname_fullname,person_displayname_shortname,person_displayname_lastname,person_displayname_firstname,person_athenaPrintId,person_name,person_externalReferences
256427,Ranking,seniors,fs,57,12,15000,True,5,7,2024,DateRange,/api/.well-known/genid/4d61b8ae78c2c1de7108,2024-01-10T00:00:00+00:00,2024-08-11T00:00:00+00:00,26965,Person,PersonName,/api/.well-known/genid/7ffcbadbc01fab4daac1,ABAKAROV,Zelimkhan,PersonName,/api/.well-known/genid/d27307c788401d84f260,,,ALB,m,1993-07-14T00:00:00+00:00,https://athena.uww.org/public/person/21449/picture.jpg,PersonName,/api/.well-known/genid/692ca94cef5109e7bdbc,ABAKAROV Zelimkhan,Z. ABAKAROV,ABAKAROV,Zelimkhan,21449,ABAKAROV Zelimkhan,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/4a6e66be1e327d6c63ca', 'source': 'athena', 'identifier': '21449'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/2c29da210dbe7ed0c1c1', 'source': 'arena', 'identifier': 'a48345ff-e3d6-11e6-ac05-0800275a62ce'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/9dda3e66a48e5d63d853', 'source': 'arena', 'identifier': '076161c3-f2b3-11e6-abb2-0800275a62ce'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/79ce9d7a9045f41ac664', 'source': 'arena', 'identifier': '432e5fc5-8275-11ec-b5f9-08002745f808'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/56e4fc30fc554ce7de6d', 'source': 'arena', 'identifier': '333a7772-46d9-11e9-a4c1-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/3167d370df1fca2f9933', 'source': 'arena', 'identifier': 'f7ac00f9-b755-11e8-ac66-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/cbd9b992df738babdad2', 'source': 'arena', 'identifier': 'd386589b-776a-11ed-a2a5-08002745f808'}]"
256428,Ranking,seniors,fs,57,13,14900,True,4,9,2024,DateRange,/api/.well-known/genid/ff5fd6491a2968cde5b1,2024-01-10T00:00:00+00:00,2024-08-11T00:00:00+00:00,11056,Person,PersonName,/api/.well-known/genid/e1dde50a54aaf460a250,KARTBAY,Meirambek,PersonName,/api/.well-known/genid/169e5c26e3fcfd20f2bc,,,KAZ,m,1998-03-14T00:00:00+00:00,https://athena.uww.org/public/person/45021/picture.jpg,PersonName,/api/.well-known/genid/0da07f89b4ad3db57899,KARTBAY Meirambek,M. KARTBAY,KARTBAY,Meirambek,45021,KARTBAY Meirambek,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/345dfa44247e1d94432e', 'source': 'athena', 'identifier': '45021'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/65afc7ea9b61322fbb38', 'source': 'arena', 'identifier': '188ebd8e-22a0-11ec-8a0c-08002745f808'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/6bd09fb29c7047db5da9', 'source': 'arena', 'identifier': 'daec3c18-64ff-11e9-be30-080027548b1b'}]"
256429,Ranking,seniors,fs,57,14,13000,True,17,0,2024,DateRange,/api/.well-known/genid/19a5a5eca326ea290f8a,2024-01-10T00:00:00+00:00,2024-08-11T00:00:00+00:00,24957,Person,PersonName,/api/.well-known/genid/2f538bc9121b2131d11b,YUMIYA,Kento,PersonName,/api/.well-known/genid/707dd358bb9f3bf00b09,,,JPN,m,2003-07-23T00:00:00+00:00,https://athena.uww.org/public/person/55242/picture.jpg,PersonName,/api/.well-known/genid/40044f8883e232952bf0,YUMIYA Kento,K. YUMIYA,YUMIYA,Kento,55242,YUMIYA Kento,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/6557758ae5e61d66dad1', 'source': 'athena', 'identifier': '55242'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/aa07af44e6b69e05d18a', 'source': 'arena', 'identifier': '04527be1-52a6-11e8-a709-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/beff6808516d94a0813d', 'source': 'arena', 'identifier': '0df8a67a-9c30-11e9-ac86-080027548b1b'}]"
256430,Ranking,seniors,fs,57,15,12600,True,13,18,2024,DateRange,/api/.well-known/genid/6f627545a117833cd133,2024-01-10T00:00:00+00:00,2024-08-11T00:00:00+00:00,15357,Person,PersonName,/api/.well-known/genid/8960e3215ca9f0fb35c1,MOHAMED,Gamal Abdelnaser Hanafy,PersonName,/api/.well-known/genid/cf311cb62ca8404e02ee,,,EGY,m,1999-02-24T00:00:00+00:00,https://athena.uww.org/public/person/27214/picture.jpg,PersonName,/api/.well-known/genid/9208bff14c284fdf135c,MOHAMED Gamal Abdelnaser Hanafy,G. MOHAMED,MOHAMED,Gamal Abdelnaser Hanafy,27214,MOHAMED Gamal Abdelnaser Hanafy,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/15e37162d8c953599c6a', 'source': 'athena', 'identifier': '27214'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/37020e9d0caae860df7f', 'source': 'website', 'identifier': '6577'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/54200bd66cd926587775', 'source': 'arena', 'identifier': '196ad063-b8d5-11e8-9f32-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/8e5ff8392d48bf062cdf', 'source': 'arena', 'identifier': '22730848-0689-11e8-ad69-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/227949762cf8b3fee19b', 'source': 'arena', 'identifier': '5d6f5254-499b-11e6-9e77-0800275a62ce'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/25254ed303249c876d11', 'source': 'arena', 'identifier': 'ddea670d-d836-11ec-b503-08002745f808'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/8a70da49756b877ce069', 'source': 'arena', 'identifier': '5874acbe-92d9-11eb-a016-080027263834'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/185732796c9d037205f3', 'source': 'arena', 'identifier': 'ba33ced6-4664-11ea-9d73-020f14733af0'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/9fbceeee567523a94fe8', 'source': 'arena', 'identifier': '9d64b31f-c8ea-11e9-8e05-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/13d377e0c54c029d46c7', 'source': 'arena', 'identifier': '8f7f6ba7-4f0b-11e9-ac7b-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/f32123f11e9b87481045', 'source': 'arena', 'identifier': 'a4e9b08d-3a94-11e9-a26d-080027548b1b'}]"
256431,Ranking,seniors,fs,57,16,12600,True,10,3,2024,DateRange,/api/.well-known/genid/e3217820aaee57bcf934,2024-01-10T00:00:00+00:00,2024-08-11T00:00:00+00:00,25858,Person,PersonName,/api/.well-known/genid/dd563e0f6bdacbb7225d,SMANBEKOV,Almaz,PersonName,/api/.well-known/genid/069d7b1dfb49d7c89817,,,KGZ,m,1998-02-13T00:00:00+00:00,https://athena.uww.org/public/person/28683/picture.jpg,PersonName,/api/.well-known/genid/ab4188042e75c945970c,SMANBEKOV Almaz,A. SMANBEKOV,SMANBEKOV,Almaz,28683,SMANBEKOV Almaz,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/f0d858f09be1c1a7e960', 'source': 'athena', 'identifier': '28683'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/48a08bf763f09a922aed', 'source': 'arena', 'identifier': 'eaa80710-963b-11ec-bc13-08002745f808'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/ab38d9fc6eaeeaed861f', 'source': 'arena', 'identifier': '4072c57b-f809-11e9-98d0-080027497a7f'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/1f86aae025d059268d93', 'source': 'arena', 'identifier': 'abf363b3-a2b7-11e8-be03-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/1dac879d2d47a7a16de4', 'source': 'arena', 'identifier': 'addca5b2-8821-11e8-8787-0800275fde6b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/0a8b6f891ec5c5ebbd45', 'source': 'arena', 'identifier': '52565b57-1ad9-11e8-8410-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/03cdbb1dcc916a02cfb9', 'source': 'arena', 'identifier': 'b1ea716a-7570-11e7-864e-0800275a62ce'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/aa745c739210e01a6ec0', 'source': 'arena', 'identifier': 'cd88ff39-d5f3-11e9-a9fd-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/23684cf55125fa31184b', 'source': 'arena', 'identifier': '6929b717-e5b0-11e8-af5f-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/a1294d1399af973e8538', 'source': 'arena', 'identifier': '64b660cd-4d75-11e5-a5fb-0800275a62ce'}]"
256432,Ranking,seniors,fs,57,17,12300,True,18,50,2024,DateRange,/api/.well-known/genid/b4a72c951504d9bae734,2024-01-10T00:00:00+00:00,2024-08-11T00:00:00+00:00,3073,Person,PersonName,/api/.well-known/genid/dc35de8a4e317e6168bc,BAZARGANOV,Islam,PersonName,/api/.well-known/genid/dd9a80f9095524f5b3e8,,,AZE,m,1998-08-01T00:00:00+00:00,https://athena.uww.org/public/person/35742/picture.jpg,PersonName,/api/.well-known/genid/405e6c1eb7f85bf7f8d3,BAZARGANOV Islam,I. BAZARGANOV,BAZARGANOV,Islam,35742,BAZARGANOV Islam,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/42cb246761856ea2afef', 'source': 'athena', 'identifier': '35742'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/89087084738e9d3660a5', 'source': 'arena', 'identifier': '31299ea4-3ba9-11eb-9dcc-08002796c0c6'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/93bbf98746a933d69d45', 'source': 'arena', 'identifier': 'e9fb265b-963b-11ec-bc13-08002745f808'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/62169f46ce733b89f1ab', 'source': 'arena', 'identifier': '695d9d57-3543-11eb-a19b-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/7b51d91c0fd4f62ef7f6', 'source': 'arena', 'identifier': '39ff740a-3d08-11e9-bc9b-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/1fe3e06a9d095dc8da87', 'source': 'arena', 'identifier': '0c02b3ee-4d75-11e5-a5fb-0800275a62ce'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/58038a7c71c8bb66e689', 'source': 'arena', 'identifier': 'baf4fa64-39bf-11e5-a538-0800275a62ce'}]"
256433,Ranking,seniors,fs,57,18,11025,True,20,45,2024,DateRange,/api/.well-known/genid/8fdc233495bc17757ea2,2024-01-10T00:00:00+00:00,2024-08-11T00:00:00+00:00,13372,Person,PersonName,/api/.well-known/genid/3dc9b99ec2c6de21b3f6,LI,Weiyu,PersonName,/api/.well-known/genid/a71b8a2c5cdfeff37502,,,CHN,m,1999-05-12T00:00:00+00:00,https://athena.uww.org/public/person/67249/picture.jpg,PersonName,/api/.well-known/genid/aaf6a065e6e2d3f365a0,LI Weiyu,W. LI,LI,Weiyu,67249,LI Weiyu,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/da43f9b96492871c157a', 'source': 'athena', 'identifier': '67249'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/1c1cbea884ec7ee8b995', 'source': 'arena', 'identifier': 'faf7b14e-bc2f-11e9-ad7f-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/9358c9f3d780ef924e75', 'source': 'arena', 'identifier': '82580dc7-a13c-11e9-9584-080027548b1b'}]"
256434,Ranking,seniors,fs,57,19,11000,True,24,12,2024,DateRange,/api/.well-known/genid/74ab4eb1d9351f2da195,2024-01-10T00:00:00+00:00,2024-08-11T00:00:00+00:00,27696,Person,PersonName,/api/.well-known/genid/7c6144f67a6833be3dd6,RZAZADE,Aliabbas,PersonName,/api/.well-known/genid/aaaecf4fcb7d7751d5ba,,,AZE,m,1998-05-21T00:00:00+00:00,https://athena.uww.org/public/person/26149/picture.jpg,PersonName,/api/.well-known/genid/8a7bda7241f2969a48bd,RZAZADE Aliabbas,A. RZAZADE,RZAZADE,Aliabbas,26149,RZAZADE Aliabbas,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/952e6406d80618b77f9e', 'source': 'athena', 'identifier': '26149'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/832d54d83baf2dc71174', 'source': 'arena', 'identifier': '15219561-b8d5-11e8-9f32-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/632038cd3ce1dd4e7719', 'source': 'arena', 'identifier': '4fa3f69f-9339-11e8-ad72-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/e67513e4c21ae63ce6f8', 'source': 'arena', 'identifier': '7d01558b-6d31-11e6-9a86-0800275a62ce'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/a609cbd43899844c5d60', 'source': 'arena', 'identifier': '348b906c-3650-11e6-a2da-0800275a62ce'}]"
256435,Ranking,seniors,fs,57,20,11000,True,21,97,2024,DateRange,/api/.well-known/genid/6a42db2eb1d5fae3d38f,2024-01-10T00:00:00+00:00,2024-08-11T00:00:00+00:00,23441,Person,PersonName,/api/.well-known/genid/fa94838977d718c365a4,UDIT,Udit,PersonName,/api/.well-known/genid/d81e241926d0534c0a48,,,IND,m,2004-11-30T00:00:00+00:00,https://athena.uww.org/public/person/66906/picture.jpg,PersonName,/api/.well-known/genid/fbb61c81357bc02dabee,UDIT Udit,U. UDIT,UDIT,Udit,66906,UDIT Udit,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/f611af6477d1942bf8cb', 'source': 'athena', 'identifier': '66906'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/6c3b76ec7798ca36d3e7', 'source': 'arena', 'identifier': '6aa5f494-f38e-11ec-80a3-08002745f808'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/5d5b427176463e81b8c9', 'source': 'arena', 'identifier': 'ec23220e-0c5d-11ea-b2ec-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/6bd3191850a4201a0885', 'source': 'arena', 'identifier': '07015a77-9c30-11e9-ac86-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/9442ec17f29f3aae45d2', 'source': 'arena', 'identifier': '10624b21-043b-11ed-8341-08002745f808'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/6d3e518a9c54e480f818', 'source': 'arena', 'identifier': '208140d7-b13a-11e9-95ea-080027548b1b'}]"
256436,Ranking,seniors,fs,57,21,10800,True,22,53,2024,DateRange,/api/.well-known/genid/8c736e6f6294ffbb295e,2024-01-10T00:00:00+00:00,2024-08-11T00:00:00+00:00,22321,Person,PersonName,/api/.well-known/genid/934c9a37b7e52bd632b5,TAMBI NFORSONG,Roland,PersonName,/api/.well-known/genid/a91edd72ca437cf102c1,,,CMR,m,1994-04-08T00:00:00+00:00,https://athena.uww.org/public/person/31114/picture.jpg,PersonName,/api/.well-known/genid/d60a0ff0195ac9b34675,TAMBI NFORSONG Roland,R. TAMBI NFORSO,TAMBI NFORSONG,Roland,31114,TAMBI NFORSONG Roland,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/8df68b01f58ad5289e0b', 'source': 'athena', 'identifier': '31114'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/26a6ea8d008e45037076', 'source': 'arena', 'identifier': 'dc685210-28fe-11e7-9db8-0800275a62ce'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/352be90e71d0dcf6eb42', 'source': 'arena', 'identifier': '9c4ae411-c8ea-11e9-8e05-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/6a779d40220463da0d8a', 'source': 'arena', 'identifier': '9be1184a-cfd9-11e9-82b9-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/c9c57ccf87d0e4c19afa', 'source': 'arena', 'identifier': '1ee2d4cc-da8c-65d2-a414-47ad4da2853b'}]"
256437,Ranking,seniors,fs,57,22,10800,True,23,0,2024,DateRange,/api/.well-known/genid/e1aee1d8fb9287fa2d83,2024-01-10T00:00:00+00:00,2024-08-11T00:00:00+00:00,195808,Person,PersonName,/api/.well-known/genid/b2009ca876b42ad1f19a,SIMEON,Enozunimi,PersonName,/api/.well-known/genid/760ecab21377193dfe77,,,NGR,m,1996-07-08T00:00:00+00:00,https://athena.uww.org/public/person/33953/picture.jpg,PersonName,/api/.well-known/genid/d607105b961aca454920,SIMEON Enozunimi,E. SIMEON,SIMEON,Enozunimi,33953,SIMEON Enozunimi,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/c85464730c951d4c1b54', 'source': 'athena', 'identifier': '33953'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/db32fbb71d67041d1c3a', 'source': 'arena', 'identifier': '1eedd7a1-fc5b-6ae0-9f98-6fe93d2786a3'}]"
256438,Ranking,seniors,fs,57,23,10200,True,25,0,2024,DateRange,/api/.well-known/genid/b52e87a0ba99fd07b4d3,2024-01-10T00:00:00+00:00,2024-08-11T00:00:00+00:00,6995,Person,PersonName,/api/.well-known/genid/c1ecc7a64ab940c5b211,FAYE,Omar,PersonName,/api/.well-known/genid/cbc74e3b628fcfbe28f6,,,SEN,m,1998-10-13T00:00:00+00:00,https://athena.uww.org/public/person/52629/picture.jpg,PersonName,/api/.well-known/genid/c73bc220d46faff27524,FAYE Omar,O. FAYE,FAYE,Omar,52629,FAYE Omar,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/f073041265c038fe0e2a', 'source': 'athena', 'identifier': '52629'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/c382925235efaadefc25', 'source': 'website', 'identifier': '6580'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/cf2ce531ecc8b4de0685', 'source': 'arena', 'identifier': '28e017a5-0689-11e8-ad69-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/a5e1c9cb290ca13f78e3', 'source': 'arena', 'identifier': 'dea807a2-d836-11ec-b503-08002745f808'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/8bee6642e2fbf8d21aa1', 'source': 'arena', 'identifier': 'a19316e4-c8ea-11e9-8e05-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/462ae294e511e9958424', 'source': 'arena', 'identifier': '9e62aea3-4f0b-11e9-ac7b-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/f60a07bbb54feb786448', 'source': 'arena', 'identifier': '1ee2d4cd-0cd6-6272-ab0d-47ad4da2853b'}]"
256439,Ranking,seniors,fs,57,24,10100,True,26,35,2024,DateRange,/api/.well-known/genid/5091562725b91935ab68,2024-01-10T00:00:00+00:00,2024-08-11T00:00:00+00:00,13272,Person,PersonName,/api/.well-known/genid/4268f29b4500912c5b6e,LEHR,Horst Justin Junior,PersonName,/api/.well-known/genid/3b56e4fbabef8fe957e1,LEHR,Horst,GER,m,1999-12-06T00:00:00+00:00,https://athena.uww.org/public/person/36406/picture.jpg,PersonName,/api/.well-known/genid/57a5b43dd45f34ded2ec,LEHR Horst,H. LEHR,LEHR,Horst,36406,LEHR Horst Justin Junior,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/29c9fcd243df078b0685', 'source': 'athena', 'identifier': '36406'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/5f038fa2943ba093c4c5', 'source': 'arena', 'identifier': '1846462d-22a0-11ec-8a0c-08002745f808'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/66423448510a984bc121', 'source': 'arena', 'identifier': '52c12143-9339-11e8-ad72-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/0fe90cd484e14480b33a', 'source': 'arena', 'identifier': 'ab6faa5d-7570-11e7-864e-0800275a62ce'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/e02109c3d037ad61df55', 'source': 'arena', 'identifier': 'aa2d5037-5a57-11e7-adf4-0800275a62ce'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/ac96b6607c2cd0379415', 'source': 'arena', 'identifier': '76a56846-78bb-11e6-8f23-0800275a62ce'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/5f30174972efaea6d41e', 'source': 'arena', 'identifier': '3b53c78b-3650-11e6-a2da-0800275a62ce'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/9dcc250d243f1ec637b7', 'source': 'arena', 'identifier': '77c6ce3c-a92e-11ec-8c0c-08002745f808'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/7041524155bf8bf07652', 'source': 'arena', 'identifier': '02385a51-bc30-11e9-ad7f-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/a6fb3ddddcb3dd4cf5ec', 'source': 'arena', 'identifier': '700065fe-4b4f-11ea-b9e6-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/7fea0706f80a02b57dd5', 'source': 'arena', 'identifier': 'ba4a607c-d5f3-11e9-a9fd-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/9571537734076c5decd8', 'source': 'arena', 'identifier': '1b48cc8c-b8d5-11e8-9f32-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/3edc6aaa158c07997bbf', 'source': 'arena', 'identifier': '41863da8-4b85-11e6-92d6-0800275a62ce'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/d6b84f269569a20d75fa', 'source': 'arena', 'identifier': '810aeae8-5062-11ed-9391-08002745f808'}]"
256440,Ranking,seniors,fs,57,25,9500,True,28,0,2024,DateRange,/api/.well-known/genid/216fc41c0782f842728f,2024-01-10T00:00:00+00:00,2024-08-11T00:00:00+00:00,196247,Person,PersonName,/api/.well-known/genid/60d5dad5d1196b384272,KIM,Kum Hyok,PersonName,/api/.well-known/genid/992e3b43d1cf08c8c8ee,,,PRK,m,1998-11-21T00:00:00+00:00,https://athena.uww.org/public/person/24390/picture.jpg,PersonName,/api/.well-known/genid/d15140d36ecf3943456c,KIM Kum Hyok,K. KIM,KIM,Kum Hyok,24390,KIM Kum Hyok,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/b52f11c99ed4477f8a33', 'source': 'athena', 'identifier': '24390'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/3a1edb553beca4c8f859', 'source': 'arena', 'identifier': '1eee02d7-a40c-6e00-88f7-e372e9fa1b71'}]"
256441,Ranking,seniors,fs,57,26,9200,True,29,0,2024,DateRange,/api/.well-known/genid/8cf3074693fb50e25e5e,2024-01-10T00:00:00+00:00,2024-08-11T00:00:00+00:00,22770,Person,PersonName,/api/.well-known/genid/95b62a27815c8597c410,TSIUTRYN,Aryan,PersonName,/api/.well-known/genid/30770157243da2816164,,,AIN,m,1994-11-23T00:00:00+00:00,https://athena.uww.org/public/person/21565/picture.jpg,PersonName,/api/.well-known/genid/d26825d310f646547ac0,TSIUTRYN Aryan,A. TSIUTRYN,TSIUTRYN,Aryan,21565,TSIUTRYN Aryan,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/04fdec73a722192909cf', 'source': 'athena', 'identifier': '21565'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/e46bf8faf737a1103fbe', 'source': 'website', 'identifier': '8387'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/e429bf6b5db577028979', 'source': 'arena', 'identifier': '181976ae-22a0-11ec-8a0c-08002745f808'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/e66a2d0236ef8a10ed41', 'source': 'arena', 'identifier': 'e6a070a4-a032-11eb-afdd-080027263834'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/0d7ab9d9181bf459df06', 'source': 'arena', 'identifier': '50c6d49e-4574-11e9-bdb6-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/367ffddea28165249408', 'source': 'arena', 'identifier': 'adf1b517-3a94-11e9-a26d-080027548b1b'}]"
