current_wrestling_style,weight_class,ranking,full_name,url
Greco-Roman,74 kg,59,Yash YASH,https://uww.org/athletes-results/yash-yash-24641-profile
Greco-Roman,74 kg,60,Batbayar BATSUKH,https://uww.org/athletes-results/batsukh-batbayar-78456-profile
Greco-Roman,74 kg,61,Hayk PAPIKYAN,https://uww.org/athletes-results/papikyan-hayk-17602-profile
Greco-Roman,74 kg,62,Arsalan BUDAZHAPOV,https://uww.org/athletes-results/budazhapov-arsalan-4075-profile
Greco-Roman,74 kg,63,Ibragim Ruslanovitch VELIEV,https://uww.org/athletes-results/veliev-ibragim-ruslanovitch-191976-profile
Greco-Roman,74 kg,64,Nuerlanbieke WURENIBAI,https://uww.org/athletes-results/wurenibai-nuerlanbieke-79742-profile
Greco-Roman,74 kg,65,Mohamed Aziz BEN JAAFAR,https://uww.org/athletes-results/ben-jaafar-mohamed-aziz-3281-profile
Greco-Roman,74 kg,66,Nikita DMITRIJEVS MAYEUSKI,https://uww.org/athletes-results/dmitrijevs-mayeuski-nikita-14741-profile
Greco-Roman,74 kg,67,Mitchell Louis FINESILVER,https://uww.org/athletes-results/finesilver-mitchell-louis-7136-profile
Greco-Roman,74 kg,68,Ali Abbas REZAEIAGHOUZGELEH,https://uww.org/athletes-results/rezaeiaghouzgeleh-ali-abbas-71722-profile
Greco-Roman,74 kg,69,Orozobek TOKTOMAMBETOV,https://uww.org/athletes-results/toktomambetov-orozobek-22854-profile
Greco-Roman,74 kg,70,Rafael Nze NZE OYANA,https://uww.org/athletes-results/nze-oyana-rafael-nze-194497-profile
Greco-Roman,74 kg,71,Guy Alain LAGO,https://uww.org/athletes-results/lago-guy-alain-26117-profile
Greco-Roman,74 kg,72,Vadym KURYLENKO,https://uww.org/athletes-results/kurylenko-vadym-12853-profile
Greco-Roman,74 kg,73,JOSHUA AHITEY,https://uww.org/athletes-results/ahitey-joshua-72955-profile
Greco-Roman,74 kg,74,Abou Nafou ZOROME,https://uww.org/athletes-results/zorome-abou-nafou-189298-profile
Greco-Roman,74 kg,75,Ethan James THOMAS,https://uww.org/athletes-results/thomas-ethan-james-22681-profile
Greco-Roman,74 kg,76,Angel Eduardo CORTES BONILLA,https://uww.org/athletes-results/cortes-bonilla-angel-eduardo-75616-profile
Greco-Roman,74 kg,77,Diego Antonio SANDOVAL ZARCO,https://uww.org/athletes-results/sandoval-zarco-diego-antonio-19983-profile
Greco-Roman,74 kg,78,Lowe BINGHAM,https://uww.org/athletes-results/bingham-lowe-3555-profile
Greco-Roman,74 kg,79,Giorgi ELBAKIDZE,https://uww.org/athletes-results/elbakidze-giorgi-6519-profile
Greco-Roman,74 kg,80,Geandry GARZON CABALLERO,https://uww.org/athletes-results/garzon-caballero-geandry-7631-profile
Greco-Roman,74 kg,81,Muhammad Asad ULLAH,https://uww.org/athletes-results/ullah-muhammad-asad-23495-profile
Greco-Roman,74 kg,82,Mamadou DIOUF,https://uww.org/athletes-results/diouf-mamadou-75981-profile
Greco-Roman,74 kg,83,Yi LI,https://uww.org/athletes-results/li-yi-13378-profile
Greco-Roman,74 kg,84,Madushanka Lakmal Wijesooriya WIJESOORIYA MUDIYANSELAGE,https://uww.org/athletes-results/wijesooriya-mudiyanselage-madushanka-lakmal-wijesooriya-67788-profile
Greco-Roman,74 kg,85,Hernan Dario GUZMAN IPUZ,https://uww.org/athletes-results/guzman-ipuz-hernan-dario-26200-profile
Greco-Roman,74 kg,86,Zafarbek OTAKHONOV,https://uww.org/athletes-results/otakhonov-zafarbek-17325-profile
Greco-Roman,74 kg,87,Joshua Cygfred Pingue CANTARA,https://uww.org/athletes-results/cantara-joshua-cygfred-pingue-77567-profile
Greco-Roman,74 kg,88,Mark Maxwell PETER,https://uww.org/athletes-results/peter-mark-maxwell-183402-profile
Greco-Roman,74 kg,89,Luis Isabel BARRIOS ROCHEZ,https://uww.org/athletes-results/barrios-rochez-luis-isabel-2855-profile
Greco-Roman,74 kg,90,Cesar BORDEAUX REGO ALVAN,https://uww.org/athletes-results/bordeaux-rego-alvan-cesar-75523-profile
Greco-Roman,74 kg,91,ENRIQUE PEREZ,https://uww.org/athletes-results/perez-enrique-17891-profile
Greco-Roman,74 kg,21,Jason Michael NOLF,https://uww.org/athletes-results/nolf-jason-michael-16635-profile
Greco-Roman,74 kg,22,Kota TAKAHASHI,https://uww.org/athletes-results/takahashi-kota-22247-profile
Greco-Roman,74 kg,23,Rasul SHAPIEV,https://uww.org/athletes-results/shapiev-rasul-20648-profile
Greco-Roman,74 kg,24,Imam GANISHOV,https://uww.org/athletes-results/ganishov-imam-7521-profile
Greco-Roman,74 kg,25,Abdelkader IKKAL,https://uww.org/athletes-results/ikkal-abdelkader-9612-profile
Greco-Roman,74 kg,26,Mathayo Matonya MAHABILA,https://uww.org/athletes-results/mahabila-mathayo-matonya-26125-profile
Greco-Roman,74 kg,27,Baki TCHANI,https://uww.org/athletes-results/tchani-baki-22532-profile
Greco-Roman,74 kg,28,Viktor RASSADIN,https://uww.org/athletes-results/rassadin-viktor-18878-profile
Greco-Roman,74 kg,29,Saad BOUGUERRA,https://uww.org/athletes-results/bouguerra-saad-3860-profile
Greco-Roman,74 kg,30,Patryk Krzysztof OLENCZYN,https://uww.org/athletes-results/olenczyn-patryk-krzysztof-17025-profile
Greco-Roman,74 kg,31,Andy Kabeya MUKENDI,https://uww.org/athletes-results/mukendi-andy-kabeya-76484-profile
Greco-Roman,74 kg,32,Dzhabrail GADZHIEV,https://uww.org/athletes-results/gadzhiev-dzhabrail-7392-profile
Greco-Roman,74 kg,33,Mohammad Aliasghar MOTTAGHINIA,https://uww.org/athletes-results/mottaghinia-mohammad-aliasghar-31067-profile
Greco-Roman,74 kg,34,Joao Paulo BARBOSA VICENTE JUNIOR,https://uww.org/athletes-results/barbosa-vicente-junior-joao-paulo-192507-profile
Greco-Roman,74 kg,35,Mohamed Tarek Abdou Khalil ABDELHADY,https://uww.org/athletes-results/abdelhady-mohamed-tarek-abdou-khalil-51428-profile
Greco-Roman,74 kg,36,Sangho HAN,https://uww.org/athletes-results/han-sangho-8735-profile
Greco-Roman,74 kg,37,Bekzod ABDURAKHMONOV,https://uww.org/athletes-results/abdurakhmonov-bekzod-232-profile
Greco-Roman,74 kg,38,VASILE DIACON,https://uww.org/athletes-results/diacon-vasile-26185-profile
Greco-Roman,74 kg,39,Tobias PORTMANN,https://uww.org/athletes-results/portmann-tobias-26182-profile
Greco-Roman,74 kg,40,Krisztian BIRO,https://uww.org/athletes-results/biro-krisztian-26245-profile
Greco-Roman,74 kg,41,Ntubila Kiala Rodrigues LUBAMBO,https://uww.org/athletes-results/lubambo-ntubila-kiala-rodrigues-195667-profile
Greco-Roman,74 kg,42,Quincy Miles MONDAY,https://uww.org/athletes-results/monday-quincy-miles-194267-profile
Greco-Roman,74 kg,43,Giorgi GOGRITCHIANI,https://uww.org/athletes-results/gogritchiani-giorgi-8017-profile
Greco-Roman,74 kg,44,Adam Skene THOMSON,https://uww.org/athletes-results/thomson-adam-skene-22690-profile
Greco-Roman,74 kg,45,Zelimkhan KHADJIEV,https://uww.org/athletes-results/khadjiev-zelimkhan-11429-profile
Greco-Roman,74 kg,46,Stas David WOLF,https://uww.org/athletes-results/wolf-stas-david-24407-profile
Greco-Roman,74 kg,47,Razambek Salambekovitch JAMALOV,https://uww.org/athletes-results/jamalov-razambek-salambekovitch-25248-profile
Greco-Roman,74 kg,48,Julio Rafael RODRIGUEZ ROMERO,https://uww.org/athletes-results/rodriguez-romero-julio-rafael-26206-profile
Greco-Roman,74 kg,49,Alp Arslan BEGENJOV,https://uww.org/athletes-results/begenjov-alp-arslan-72683-profile
Greco-Roman,74 kg,50,Arno VAN ZIJL,https://uww.org/athletes-results/van-zijl-arno-23765-profile
Greco-Roman,74 kg,51,Rayanne ESSAIDI,https://uww.org/athletes-results/essaidi-rayanne-76213-profile
Greco-Roman,74 kg,52,Fierre Proudhon AFAN,https://uww.org/athletes-results/afan-fierre-proudhon-475-profile
Greco-Roman,74 kg,53,Ramazan Eldarovitch RAMAZANOV,https://uww.org/athletes-results/ramazanov-ramazan-eldarovitch-26824-profile
Greco-Roman,74 kg,54,Yassine SARDI,https://uww.org/athletes-results/sardi-yassine-151586-profile
Greco-Roman,74 kg,55,Kanat KERIMBEKOV,https://uww.org/athletes-results/kerimbekov-kanat-11347-profile
Greco-Roman,74 kg,56,Yong Nam SO,https://uww.org/athletes-results/so-yong-nam-196275-profile
Greco-Roman,74 kg,57,Anthony VALENCIA GOMEZ,https://uww.org/athletes-results/valencia-gomez-anthony-184931-profile
Greco-Roman,74 kg,58,Shane Christopher JONES,https://uww.org/athletes-results/jones-shane-christopher-185198-profile
Greco-Roman,74 kg,59,Yash YASH,https://uww.org/athletes-results/yash-yash-24641-profile
Greco-Roman,74 kg,60,Batbayar BATSUKH,https://uww.org/athletes-results/batsukh-batbayar-78456-profile
Greco-Roman,74 kg,61,Hayk PAPIKYAN,https://uww.org/athletes-results/papikyan-hayk-17602-profile
Greco-Roman,74 kg,62,Arsalan BUDAZHAPOV,https://uww.org/athletes-results/budazhapov-arsalan-4075-profile
Greco-Roman,74 kg,63,Ibragim Ruslanovitch VELIEV,https://uww.org/athletes-results/veliev-ibragim-ruslanovitch-191976-profile
Greco-Roman,74 kg,64,Nuerlanbieke WURENIBAI,https://uww.org/athletes-results/wurenibai-nuerlanbieke-79742-profile
Greco-Roman,74 kg,65,Mohamed Aziz BEN JAAFAR,https://uww.org/athletes-results/ben-jaafar-mohamed-aziz-3281-profile
Greco-Roman,74 kg,66,Nikita DMITRIJEVS MAYEUSKI,https://uww.org/athletes-results/dmitrijevs-mayeuski-nikita-14741-profile
Greco-Roman,74 kg,67,Mitchell Louis FINESILVER,https://uww.org/athletes-results/finesilver-mitchell-louis-7136-profile
Greco-Roman,74 kg,68,Ali Abbas REZAEIAGHOUZGELEH,https://uww.org/athletes-results/rezaeiaghouzgeleh-ali-abbas-71722-profile
Greco-Roman,74 kg,69,Orozobek TOKTOMAMBETOV,https://uww.org/athletes-results/toktomambetov-orozobek-22854-profile
Greco-Roman,74 kg,70,Rafael Nze NZE OYANA,https://uww.org/athletes-results/nze-oyana-rafael-nze-194497-profile
Greco-Roman,74 kg,71,Guy Alain LAGO,https://uww.org/athletes-results/lago-guy-alain-26117-profile
Greco-Roman,74 kg,72,Vadym KURYLENKO,https://uww.org/athletes-results/kurylenko-vadym-12853-profile
Greco-Roman,74 kg,73,JOSHUA AHITEY,https://uww.org/athletes-results/ahitey-joshua-72955-profile
Greco-Roman,74 kg,74,Abou Nafou ZOROME,https://uww.org/athletes-results/zorome-abou-nafou-189298-profile
Greco-Roman,74 kg,75,Ethan James THOMAS,https://uww.org/athletes-results/thomas-ethan-james-22681-profile
Greco-Roman,74 kg,76,Angel Eduardo CORTES BONILLA,https://uww.org/athletes-results/cortes-bonilla-angel-eduardo-75616-profile
Greco-Roman,74 kg,77,Diego Antonio SANDOVAL ZARCO,https://uww.org/athletes-results/sandoval-zarco-diego-antonio-19983-profile
Greco-Roman,74 kg,78,Lowe BINGHAM,https://uww.org/athletes-results/bingham-lowe-3555-profile
Greco-Roman,74 kg,79,Giorgi ELBAKIDZE,https://uww.org/athletes-results/elbakidze-giorgi-6519-profile
Greco-Roman,74 kg,80,Geandry GARZON CABALLERO,https://uww.org/athletes-results/garzon-caballero-geandry-7631-profile
Greco-Roman,74 kg,81,Muhammad Asad ULLAH,https://uww.org/athletes-results/ullah-muhammad-asad-23495-profile
Greco-Roman,74 kg,82,Mamadou DIOUF,https://uww.org/athletes-results/diouf-mamadou-75981-profile
Greco-Roman,74 kg,83,Yi LI,https://uww.org/athletes-results/li-yi-13378-profile
Greco-Roman,74 kg,84,Madushanka Lakmal Wijesooriya WIJESOORIYA MUDIYANSELAGE,https://uww.org/athletes-results/wijesooriya-mudiyanselage-madushanka-lakmal-wijesooriya-67788-profile
Greco-Roman,74 kg,85,Hernan Dario GUZMAN IPUZ,https://uww.org/athletes-results/guzman-ipuz-hernan-dario-26200-profile
Greco-Roman,74 kg,86,Zafarbek OTAKHONOV,https://uww.org/athletes-results/otakhonov-zafarbek-17325-profile
Greco-Roman,74 kg,87,Joshua Cygfred Pingue CANTARA,https://uww.org/athletes-results/cantara-joshua-cygfred-pingue-77567-profile
Greco-Roman,74 kg,88,Mark Maxwell PETER,https://uww.org/athletes-results/peter-mark-maxwell-183402-profile
Greco-Roman,74 kg,89,Luis Isabel BARRIOS ROCHEZ,https://uww.org/athletes-results/barrios-rochez-luis-isabel-2855-profile
Greco-Roman,74 kg,90,Cesar BORDEAUX REGO ALVAN,https://uww.org/athletes-results/bordeaux-rego-alvan-cesar-75523-profile
Greco-Roman,74 kg,91,ENRIQUE PEREZ,https://uww.org/athletes-results/perez-enrique-17891-profile
Greco-Roman,79 kg,2,Mohammad Ashghar Nokhodilarimi,https://uww.org/athletes-results/nokhodilarimi-mohammad-ashghar-16632-profile
Greco-Roman,79 kg,1,Akhmed Usmanov,https://uww.org/athletes-results/usmanov-akhmed-164867-profile
Greco-Roman,79 kg,3,Vladimeri Gamkrelidze,https://uww.org/athletes-results/gamkrelidze-vladimeri-7490-profile
Greco-Roman,79 kg,4,Orkhan ABASOV,https://uww.org/athletes-results/abasov-orkhan-27727-profile
Greco-Roman,79 kg,5,Vasyl MYKHAILOV,https://uww.org/athletes-results/mykhailov-vasyl-26084-profile
Greco-Roman,79 kg,6,Bolat SAKAYEV,https://uww.org/athletes-results/sakayev-bolat-19772-profile
Greco-Roman,79 kg,7,Akhsarbek GULAEV,https://uww.org/athletes-results/gulaev-akhsarbek-8389-profile
Greco-Roman,79 kg,8,Ramazan SARI,https://uww.org/athletes-results/sari-ramazan-20070-profile
Greco-Roman,79 kg,9,Mihail Iliev GEORGIEV,https://uww.org/athletes-results/georgiev-mihail-iliev-7753-profile
Greco-Roman,79 kg,10,Avtandil KENTCHADZE,https://uww.org/athletes-results/kentchadze-avtandil-11327-profile
Greco-Roman,79 kg,11,Ahmad MAGOMEDOV,https://uww.org/athletes-results/magomedov-ahmad-184781-profile
Greco-Roman,79 kg,12,Byambadorj BAT ERDENE,https://uww.org/athletes-results/bat-erdene-byambadorj-2923-profile
Greco-Roman,79 kg,13,Chems Eddine FETAIRIA,https://uww.org/athletes-results/fetairia-chems-eddine-7093-profile
Greco-Roman,79 kg,14,Mahamedkhabib KADZIMAHAMEDAU,https://uww.org/athletes-results/kadzimahamedau-mahamedkhabib-31428-profile
Greco-Roman,79 kg,15,Frank CHAMIZO,https://uww.org/athletes-results/chamizo-frank-4574-profile
Greco-Roman,79 kg,16,Byambadorj ENKHBAYAR,https://uww.org/athletes-results/enkhbayar-byambadorj-6635-profile
Greco-Roman,79 kg,17,Georgios KOUGIOUMTSIDIS,https://uww.org/athletes-results/kougioumtsidis-georgios-12387-profile
Greco-Roman,79 kg,18,Khidir Kurban A SAIPUDINOV,https://uww.org/athletes-results/saipudinov-khidir-kurban-a-182424-profile
Greco-Roman,79 kg,19,Asomiddin HASANOV,https://uww.org/athletes-results/hasanov-asomiddin-8841-profile
Greco-Roman,79 kg,20,Oleksii DOMANYTSKYI,https://uww.org/athletes-results/domanytskyi-oleksii-5989-profile
Greco-Roman,79 kg,21,Miroslav Stefanov KIROV,https://uww.org/athletes-results/kirov-miroslav-stefanov-11959-profile
Greco-Roman,79 kg,22,Alans AMIROVS,https://uww.org/athletes-results/amirovs-alans-1544-profile
Greco-Roman,79 kg,23,Iakub SHIKHDZHAMALOV,https://uww.org/athletes-results/shikhdzhamalov-iakub-20834-profile
Greco-Roman,79 kg,24,Otari BAGAURI,https://uww.org/athletes-results/bagauri-otari-2486-profile
Greco-Roman,79 kg,25,Magomet EVLOEV,https://uww.org/athletes-results/evloev-magomet-186088-profile
Greco-Roman,79 kg,26,Ryunosuke KAMIYA,https://uww.org/athletes-results/kamiya-ryunosuke-159837-profile
Greco-Roman,79 kg,27,Mor SACHIN,https://uww.org/athletes-results/sachin-mor-79652-profile
Greco-Roman,79 kg,28,Bumgue SEO,https://uww.org/athletes-results/seo-bumgue-20427-profile
Greco-Roman,79 kg,29,Nan CAO,https://uww.org/athletes-results/cao-nan-193540-profile
Greco-Roman,79 kg,30,Chandler Shane MARSTELLER,https://uww.org/athletes-results/marsteller-chandler-shane-14514-profile
Greco-Roman,79 kg,31,Adilet MARATBAEV,https://uww.org/athletes-results/maratbaev-adilet-14411-profile
Greco-Roman,79 kg,32,Adel Hassan PANAEIAN,https://uww.org/athletes-results/panaeian-adel-hassan-197861-profile
Greco-Roman,79 kg,33,Erzo Shamil T ISAKOV,https://uww.org/athletes-results/isakov-erzo-shamil-t-9802-profile
Greco-Roman,79 kg,34,Arman AVAGYAN,https://uww.org/athletes-results/avagyan-arman-2221-profile
Greco-Roman,79 kg,35,Iman MAHDAVI,https://uww.org/athletes-results/mahdavi-iman-184044-profile
Greco-Roman,79 kg,36,Pouria TAHERKHANI,https://uww.org/athletes-results/taherkhani-pouria-195104-profile
Greco-Roman,79 kg,37,Andrei KARPACH,https://uww.org/athletes-results/karpach-andrei-26000-profile
Greco-Roman,79 kg,38,Eugeniu MIHALCEAN,https://uww.org/athletes-results/mihalcean-eugeniu-26765-profile
Greco-Roman,79 kg,39,Evan WICK,https://uww.org/athletes-results/wick-evan-183858-profile
Greco-Roman,79 kg,40,Hetik CABOLOV,https://uww.org/athletes-results/cabolov-hetik-23101-profile
Greco-Roman,79 kg,41,Dejan MITROV,https://uww.org/athletes-results/mitrov-dejan-168614-profile
Greco-Roman,79 kg,42,Alexander Joseph FACUNDO,https://uww.org/athletes-results/facundo-alexander-joseph-6894-profile
Greco-Roman,79 kg,43,John Geronimo Butaud ROJAS,https://uww.org/athletes-results/rojas-john-geronimo-butaud-19263-profile
Greco-Roman,79 kg,44,Abdollah Shahriar SHEIKHAZAMI,https://uww.org/athletes-results/sheikhazami-abdollah-shahriar-20765-profile
Greco-Roman,79 kg,45,Jasmit Singh PHULKA,https://uww.org/athletes-results/phulka-jasmit-singh-18067-profile
Greco-Roman,79 kg,46,Nasser Sayed Fares SAYED,https://uww.org/athletes-results/sayed-nasser-sayed-fares-20210-profile
Greco-Roman,79 kg,47,Anthony HAWEIL,https://uww.org/athletes-results/haweil-anthony-195056-profile
Greco-Roman,79 kg,48,Joseph Lawrence Michael LAVALLEE,https://uww.org/athletes-results/lavallee-joseph-lawrence-michael-13128-profile
Greco-Roman,79 kg,49,Muhammad Sharif TAHIR,https://uww.org/athletes-results/tahir-muhammad-sharif-74552-profile
Greco-Roman,79 kg,50,Parvinder SINGH,https://uww.org/athletes-results/singh-parvinder-77952-profile
Greco-Roman,79 kg,51,Piruzi KVLIVIDZE,https://uww.org/athletes-results/kvlividze-piruzi-12938-profile
Greco-Roman,79 kg,52,Denys PAVLOV,https://uww.org/athletes-results/pavlov-denys-17774-profile
Greco-Roman,79 kg,53,Gurbanmyrat OVEZBERDIYEV,https://uww.org/athletes-results/ovezberdiyev-gurbanmyrat-17369-profile
Greco-Roman,79 kg,54,Mohamed Aziz BEN JAAFAR,https://uww.org/athletes-results/ben-jaafar-mohamed-aziz-3281-profile
Greco-Roman,79 kg,55,Jose Manuel CANO LOPEZ,https://uww.org/athletes-results/cano-lopez-jose-manuel-79017-profile
Greco-Roman,86 kg,2,David Taylor,https://uww.org/athletes-results/taylor-david-22503-profile
Greco-Roman,86 kg,1,Azamat Dauletbekov,https://uww.org/athletes-results/dauletbekov-azamat-5451-profile
Greco-Roman,86 kg,3,Hassan Yazdani,https://uww.org/athletes-results/yazdani-hassan-24666-profile
Greco-Roman,86 kg,4,Myles Nazem AMINE,https://uww.org/athletes-results/amine-myles-nazem-1516-profile
Greco-Roman,86 kg,5,Javrail SHAPIEV,https://uww.org/athletes-results/shapiev-javrail-20647-profile
Greco-Roman,86 kg,6,Osman GOCEN,https://uww.org/athletes-results/gocen-osman-7985-profile
Greco-Roman,86 kg,7,Magomed Magomed R SHARIPOV,https://uww.org/athletes-results/sharipov-magomed-magomed-r-182425-profile
Greco-Roman,86 kg,8,Magomed Eldarovitch RAMAZANOV,https://uww.org/athletes-results/ramazanov-magomed-eldarovitch-26961-profile
Greco-Roman,86 kg,9,Benjamin GREIL,https://uww.org/athletes-results/greil-benjamin-8245-profile
Greco-Roman,86 kg,10,Arsenii DZHIOEV,https://uww.org/athletes-results/dzhioev-arsenii-192049-profile
Greco-Roman,86 kg,11,Chandler Shane MARSTELLER,https://uww.org/athletes-results/marsteller-chandler-shane-14514-profile
Greco-Roman,86 kg,12,Zushen LIN,https://uww.org/athletes-results/lin-zushen-13461-profile
Greco-Roman,86 kg,13,Bat Erdene BYAMBASUREN,https://uww.org/athletes-results/byambasuren-bat-erdene-4232-profile
Greco-Roman,86 kg,14,Arslan BAGAEV,https://uww.org/athletes-results/bagaev-arslan-160575-profile
Greco-Roman,86 kg,15,Harrison ONOVWIOMOGBOHWO,https://uww.org/athletes-results/onovwiomogbohwo-harrison-186508-profile
Greco-Roman,86 kg,16,Cedric ABOSSOLO,https://uww.org/athletes-results/abossolo-cedric-304-profile
Greco-Roman,86 kg,17,Rakhim MAGAMADOV,https://uww.org/athletes-results/magamadov-rakhim-13879-profile
Greco-Roman,86 kg,18,Evsem SHVELIDZE,https://uww.org/athletes-results/shvelidze-evsem-21007-profile
Greco-Roman,86 kg,19,Dauren KURUGLIEV,https://uww.org/athletes-results/kurugliev-dauren-12849-profile
Greco-Roman,86 kg,20,Mohamed Ahmed Farghaly ABDELAAL,https://uww.org/athletes-results/abdelaal-mohamed-ahmed-farghaly-74613-profile
Greco-Roman,86 kg,21,Hayato ISHIGURO,https://uww.org/athletes-results/ishiguro-hayato-9820-profile
Greco-Roman,86 kg,22,Carlos Arturo IZQUIERDO MENDEZ,https://uww.org/athletes-results/izquierdo-mendez-carlos-arturo-10048-profile
Greco-Roman,86 kg,23,Mark Omumasaba ONGUYESI,https://uww.org/athletes-results/onguyesi-mark-omumasaba-26124-profile
Greco-Roman,86 kg,24,Ahmed Khaled Mohamed MAHMOUD,https://uww.org/athletes-results/mahmoud-ahmed-khaled-mohamed-185294-profile
Greco-Roman,86 kg,25,Oussama ABDELLAOUI,https://uww.org/athletes-results/abdellaoui-oussama-93-profile
Greco-Roman,86 kg,26,Vasyl MYKHAILOV,https://uww.org/athletes-results/mykhailov-vasyl-26084-profile
Greco-Roman,86 kg,27,Fateh BENFERDJALLAH,https://uww.org/athletes-results/benferdjallah-fateh-3311-profile
Greco-Roman,86 kg,28,Matteo Alcidio Louis MONTEIRO FURTADO TRESSE,https://uww.org/athletes-results/monteiro-furtado-tresse-matteo-alcidio-louis-187846-profile
Greco-Roman,86 kg,29,Ivan ICHIZLI,https://uww.org/athletes-results/ichizli-ivan-9563-profile
Greco-Roman,86 kg,30,Matthew Phillip FINESILVER,https://uww.org/athletes-results/finesilver-matthew-phillip-7135-profile
Greco-Roman,86 kg,31,Jayden Alexander LAWRENCE,https://uww.org/athletes-results/lawrence-jayden-alexander-13136-profile
Greco-Roman,86 kg,32,Uri KALASHNIKOV,https://uww.org/athletes-results/kalashnikov-uri-10661-profile
Greco-Roman,86 kg,33,Alans AMIROVS,https://uww.org/athletes-results/amirovs-alans-1544-profile
Greco-Roman,86 kg,34,Vladimeri GAMKRELIDZE,https://uww.org/athletes-results/gamkrelidze-vladimeri-7490-profile
Greco-Roman,86 kg,35,Ben Michael THERON,https://uww.org/athletes-results/theron-ben-michael-75966-profile
Greco-Roman,86 kg,36,Aron CANEVA,https://uww.org/athletes-results/caneva-aron-4352-profile
Greco-Roman,86 kg,37,Pedro Francisco CEBALLOS FUENTES,https://uww.org/athletes-results/ceballos-fuentes-pedro-francisco-4480-profile
Greco-Roman,86 kg,38,Maxwell Ray DEAN,https://uww.org/athletes-results/dean-maxwell-ray-5583-profile
Greco-Roman,86 kg,39,Ethan Adrian RAMOS,https://uww.org/athletes-results/ramos-ethan-adrian-18792-profile
Greco-Roman,86 kg,40,Deepak PUNIA,https://uww.org/athletes-results/punia-deepak-18475-profile
Greco-Roman,86 kg,41,Jean David STE MARIE,https://uww.org/athletes-results/ste-marie-jean-david-75909-profile
Greco-Roman,86 kg,42,Adama SARR,https://uww.org/athletes-results/sarr-adama-195675-profile
Greco-Roman,86 kg,43,Imed KADDIDI,https://uww.org/athletes-results/kaddidi-imed-10533-profile
Greco-Roman,86 kg,44,Ivan MASAKWE,https://uww.org/athletes-results/masakwe-ivan-26933-profile
Greco-Roman,86 kg,45,Rasul TSIKHAYEU,https://uww.org/athletes-results/tsikhayeu-rasul-23158-profile
Greco-Roman,86 kg,46,Emmanuel LAMPTEY,https://uww.org/athletes-results/lamptey-emmanuel-195689-profile
Greco-Roman,86 kg,47,Hadi Bakhtiar VAFAEIPOUR,https://uww.org/athletes-results/vafaeipour-hadi-bakhtiar-23675-profile
Greco-Roman,86 kg,48,Jorge Ivan LLANO,https://uww.org/athletes-results/llano-jorge-ivan-13549-profile
Greco-Roman,86 kg,49,Tatsuya SHIRAI,https://uww.org/athletes-results/shirai-tatsuya-20891-profile
Greco-Roman,86 kg,50,Siny SEMBENE,https://uww.org/athletes-results/sembene-siny-188847-profile
Greco-Roman,86 kg,51,Trent Niemond HIDLAY,https://uww.org/athletes-results/hidlay-trent-niemond-9091-profile
Greco-Roman,86 kg,52,Samluel FALINA DOGOM,https://uww.org/athletes-results/falina-dogom-samluel-67100-profile
Greco-Roman,86 kg,53,Saad AMANDAR,https://uww.org/athletes-results/amandar-saad-75335-profile
Greco-Roman,86 kg,54,Taimuraz FRIEV NASKIDAEVA,https://uww.org/athletes-results/friev-naskidaeva-taimuraz-7283-profile
Greco-Roman,86 kg,55,Dovletmyrat ORAZGYLYJOV,https://uww.org/athletes-results/orazgylyjov-dovletmyrat-17176-profile
Greco-Roman,86 kg,56,Domantas PAULIUSCENKO,https://uww.org/athletes-results/pauliuscenko-domantas-31560-profile
Greco-Roman,86 kg,57,Samuel SCHERRER,https://uww.org/athletes-results/scherrer-samuel-101330-profile
Greco-Roman,86 kg,58,Sabri MNASRIA,https://uww.org/athletes-results/mnasria-sabri-15317-profile
Greco-Roman,86 kg,59,Sebastian JEZIERZANSKI,https://uww.org/athletes-results/jezierzanski-sebastian-10299-profile
Greco-Roman,86 kg,60,Alie SESAY,https://uww.org/athletes-results/sesay-alie-20487-profile
Greco-Roman,86 kg,61,Akhsarbek GULAEV,https://uww.org/athletes-results/gulaev-akhsarbek-8389-profile
Greco-Roman,86 kg,62,Aimar ANDRUSE,https://uww.org/athletes-results/andruse-aimar-1653-profile
Greco-Roman,86 kg,63,Valentyn BABII,https://uww.org/athletes-results/babii-valentyn-2422-profile
Greco-Roman,86 kg,64,Mukhammed ALIIEV,https://uww.org/athletes-results/aliiev-mukhammed-1164-profile
Greco-Roman,86 kg,65,Yurieski TORREBLANCA QUERALTA,https://uww.org/athletes-results/torreblanca-queralta-yurieski-22973-profile
Greco-Roman,86 kg,66,Peilong LI,https://uww.org/athletes-results/li-peilong-185072-profile
Greco-Roman,86 kg,67,Pool Edinson AMBROCIO GREIFO,https://uww.org/athletes-results/ambrocio-greifo-pool-edinson-1494-profile
Greco-Roman,86 kg,68,Atai IZABEKOV,https://uww.org/athletes-results/izabekov-atai-25865-profile
Greco-Roman,86 kg,69,Kevin Ozmar DE LEON TREVINO,https://uww.org/athletes-results/de-leon-trevino-kevin-ozmar-5544-profile
Greco-Roman,86 kg,70,Batbilguun NAADAMBAT,https://uww.org/athletes-results/naadambat-batbilguun-72575-profile
Greco-Roman,86 kg,71,Elias Lauofo VAOIFI,https://uww.org/athletes-results/vaoifi-elias-lauofo-23780-profile
Greco-Roman,86 kg,72,Bobur ISLOMOV,https://uww.org/athletes-results/islomov-bobur-9852-profile
